[2026-05-21T16:47:28.540Z] Extension activated. Workspace: c:\demo-helper
[2026-05-21T17:07:39.350Z] applyHighlights: no active editor
[2026-05-21T17:07:39.853Z] applyHighlights: no active editor
[2026-05-21T17:07:40.361Z] applyHighlights: no active editor
[2026-05-21T17:07:40.875Z] applyHighlights: no active editor
[2026-05-21T17:07:41.376Z] applyHighlights: no active editor
[2026-05-21T17:07:41.882Z] applyHighlights: no active editor
[2026-05-21T17:07:42.395Z] applyHighlights: no active editor
[2026-05-21T17:07:42.898Z] applyHighlights: no active editor
[2026-05-21T17:07:43.400Z] applyHighlights: no active editor
[2026-05-21T17:07:43.901Z] applyHighlights: no active editor
[2026-05-21T17:07:44.400Z] applyHighlights: no active editor
[2026-05-21T17:07:44.902Z] applyHighlights: no active editor
[2026-05-21T17:07:45.416Z] applyHighlights: no active editor
[2026-05-21T17:07:45.930Z] applyHighlights: no active editor
[2026-05-21T17:07:46.430Z] applyHighlights: no active editor
[2026-05-21T17:07:46.938Z] applyHighlights: no active editor
[2026-05-21T17:07:47.443Z] applyHighlights: no active editor
[2026-05-21T17:07:47.960Z] applyHighlights: no active editor
[2026-05-21T17:07:48.471Z] applyHighlights: no active editor
[2026-05-21T17:07:48.971Z] applyHighlights: no active editor
[2026-05-21T17:07:49.482Z] applyHighlights: no active editor
[2026-05-21T17:07:49.994Z] applyHighlights: no active editor
[2026-05-21T17:07:50.507Z] applyHighlights: no active editor
[2026-05-21T17:07:51.006Z] applyHighlights: no active editor
[2026-05-21T17:07:51.520Z] applyHighlights: no active editor
[2026-05-21T17:07:52.036Z] applyHighlights: no active editor
[2026-05-21T17:07:52.535Z] applyHighlights: no active editor
[2026-05-21T17:07:53.046Z] applyHighlights: no active editor
[2026-05-21T17:07:53.561Z] applyHighlights: no active editor
[2026-05-21T17:07:54.075Z] applyHighlights: no active editor
[2026-05-21T17:07:54.580Z] applyHighlights: no active editor
[2026-05-21T17:07:55.093Z] applyHighlights: no active editor
[2026-05-21T17:07:55.598Z] applyHighlights: no active editor
[2026-05-21T17:07:56.108Z] applyHighlights: no active editor
[2026-05-21T17:07:56.618Z] applyHighlights: no active editor
[2026-05-21T17:07:57.150Z] applyHighlights: no active editor
[2026-05-21T17:07:57.640Z] applyHighlights: no active editor
[2026-05-21T17:07:58.154Z] applyHighlights: no active editor
[2026-05-21T17:07:58.668Z] applyHighlights: no active editor
[2026-05-21T17:07:59.176Z] applyHighlights: no active editor
[2026-05-21T17:07:59.691Z] applyHighlights: no active editor
[2026-05-21T17:08:00.206Z] applyHighlights: no active editor
[2026-05-21T17:08:00.717Z] applyHighlights: no active editor
[2026-05-21T17:08:01.231Z] applyHighlights: no active editor
[2026-05-21T17:08:01.732Z] applyHighlights: no active editor
[2026-05-21T17:08:02.245Z] applyHighlights: no active editor
[2026-05-21T17:08:02.746Z] applyHighlights: no active editor
[2026-05-21T17:08:03.259Z] applyHighlights: no active editor
[2026-05-21T17:08:03.765Z] applyHighlights: no active editor
[2026-05-21T17:08:04.269Z] applyHighlights: no active editor
[2026-05-21T17:08:04.783Z] applyHighlights: no active editor
[2026-05-21T17:08:11.211Z] applyHighlights: no active editor
[2026-05-21T17:08:13.163Z] applyHighlights: no active editor
[2026-05-21T17:08:13.702Z] applyHighlights: no active editor
[2026-05-21T17:08:14.254Z] applyHighlights: no active editor
[2026-05-21T17:08:14.756Z] applyHighlights: no active editor
[2026-05-21T17:08:15.277Z] applyHighlights: no active editor
[2026-05-21T17:08:15.776Z] applyHighlights: no active editor
[2026-05-21T17:08:16.287Z] applyHighlights: no active editor
[2026-05-21T17:08:16.820Z] applyHighlights: no active editor
[2026-05-21T17:08:17.330Z] applyHighlights: no active editor
[2026-05-21T17:08:17.842Z] applyHighlights: no active editor
[2026-05-21T17:08:18.616Z] applyHighlights: no active editor
[2026-05-21T17:08:19.086Z] applyHighlights: no active editor
[2026-05-21T17:08:19.588Z] applyHighlights: no active editor
[2026-05-21T17:08:20.103Z] applyHighlights: no active editor
[2026-05-21T17:08:20.617Z] applyHighlights: no active editor
[2026-05-21T17:08:21.134Z] applyHighlights: no active editor
[2026-05-21T17:08:21.634Z] applyHighlights: no active editor
[2026-05-21T17:08:22.150Z] applyHighlights: no active editor
[2026-05-21T17:08:22.655Z] applyHighlights: no active editor
[2026-05-21T17:08:23.183Z] applyHighlights: no active editor
[2026-05-21T17:08:23.688Z] applyHighlights: no active editor
[2026-05-21T17:08:24.192Z] applyHighlights: no active editor
[2026-05-21T17:08:24.702Z] applyHighlights: no active editor
[2026-05-21T17:08:25.208Z] applyHighlights: no active editor
[2026-05-21T17:08:25.715Z] applyHighlights: no active editor
[2026-05-21T17:08:26.220Z] applyHighlights: no active editor
[2026-05-21T17:08:26.726Z] applyHighlights: no active editor
[2026-05-21T17:08:27.235Z] applyHighlights: no active editor
[2026-05-21T17:08:27.735Z] applyHighlights: no active editor
[2026-05-21T17:08:28.240Z] applyHighlights: no active editor
[2026-05-21T17:08:28.740Z] applyHighlights: no active editor
[2026-05-21T17:08:29.242Z] applyHighlights: no active editor
[2026-05-21T17:08:29.757Z] applyHighlights: no active editor
[2026-05-21T17:08:30.271Z] applyHighlights: no active editor
[2026-05-21T17:08:30.788Z] applyHighlights: no active editor
[2026-05-21T17:08:31.290Z] applyHighlights: no active editor
[2026-05-21T17:08:31.809Z] applyHighlights: no active editor
[2026-05-21T17:08:32.323Z] applyHighlights: no active editor
[2026-05-21T17:08:32.823Z] applyHighlights: no active editor
[2026-05-21T17:08:33.325Z] applyHighlights: no active editor
[2026-05-21T17:08:33.823Z] applyHighlights: no active editor
[2026-05-21T17:08:34.336Z] applyHighlights: no active editor
[2026-05-21T17:08:34.841Z] applyHighlights: no active editor
[2026-05-21T17:08:35.356Z] applyHighlights: no active editor
[2026-05-21T17:08:35.904Z] applyHighlights: no active editor
[2026-05-21T17:08:36.411Z] applyHighlights: no active editor
[2026-05-21T17:08:36.912Z] applyHighlights: no active editor
[2026-05-21T17:08:37.412Z] applyHighlights: no active editor
[2026-05-21T17:08:37.926Z] applyHighlights: no active editor
[2026-05-21T17:08:38.441Z] applyHighlights: no active editor
[2026-05-21T17:08:38.948Z] applyHighlights: no active editor
[2026-05-21T17:08:39.459Z] applyHighlights: no active editor
[2026-05-21T17:08:39.959Z] applyHighlights: no active editor
[2026-05-21T17:08:40.468Z] applyHighlights: no active editor
[2026-05-21T17:08:40.987Z] applyHighlights: no active editor
[2026-05-21T17:08:41.495Z] applyHighlights: no active editor
[2026-05-21T17:08:41.995Z] applyHighlights: no active editor
[2026-05-21T17:08:42.506Z] applyHighlights: no active editor
[2026-05-21T17:08:43.009Z] applyHighlights: no active editor
[2026-05-21T17:08:43.521Z] applyHighlights: no active editor
[2026-05-21T17:08:44.032Z] applyHighlights: no active editor
[2026-05-21T17:08:44.543Z] applyHighlights: no active editor
[2026-05-21T17:08:45.059Z] applyHighlights: no active editor
[2026-05-21T17:08:45.570Z] applyHighlights: no active editor
[2026-05-21T17:08:46.085Z] applyHighlights: no active editor
[2026-05-21T17:08:46.601Z] applyHighlights: no active editor
[2026-05-21T17:08:47.102Z] applyHighlights: no active editor
[2026-05-21T17:08:47.633Z] applyHighlights: no active editor
[2026-05-21T17:08:48.143Z] applyHighlights: no active editor
[2026-05-21T17:08:48.644Z] applyHighlights: no active editor
[2026-05-21T17:08:49.159Z] applyHighlights: no active editor
[2026-05-21T17:08:49.673Z] applyHighlights: no active editor
[2026-05-21T17:08:50.183Z] applyHighlights: no active editor
[2026-05-21T17:08:50.697Z] applyHighlights: no active editor
[2026-05-21T17:08:51.197Z] applyHighlights: no active editor
[2026-05-21T17:08:51.718Z] applyHighlights: no active editor
[2026-05-21T17:08:52.229Z] applyHighlights: no active editor
[2026-05-21T17:08:52.734Z] applyHighlights: no active editor
[2026-05-21T17:08:53.243Z] applyHighlights: no active editor
[2026-05-21T17:08:53.753Z] applyHighlights: no active editor
[2026-05-21T17:08:54.265Z] applyHighlights: no active editor
[2026-05-21T17:08:54.778Z] applyHighlights: no active editor
[2026-05-21T17:08:55.304Z] applyHighlights: no active editor
[2026-05-21T17:08:55.810Z] applyHighlights: no active editor
[2026-05-21T17:08:56.324Z] applyHighlights: no active editor
[2026-05-21T17:08:56.828Z] applyHighlights: no active editor
[2026-05-21T17:08:57.330Z] applyHighlights: no active editor
[2026-05-21T17:08:57.832Z] applyHighlights: no active editor
[2026-05-21T17:08:58.348Z] applyHighlights: no active editor
[2026-05-21T17:08:58.858Z] applyHighlights: no active editor
[2026-05-21T17:08:59.358Z] applyHighlights: no active editor
[2026-05-21T17:08:59.871Z] applyHighlights: no active editor
[2026-05-21T17:09:00.400Z] applyHighlights: no active editor
[2026-05-21T17:09:00.903Z] applyHighlights: no active editor
[2026-05-21T17:09:01.412Z] applyHighlights: no active editor
[2026-05-21T17:09:01.910Z] applyHighlights: no active editor
[2026-05-21T17:09:02.412Z] applyHighlights: no active editor
[2026-05-21T17:09:02.926Z] applyHighlights: no active editor
[2026-05-21T17:09:03.439Z] applyHighlights: no active editor
[2026-05-21T17:09:03.952Z] applyHighlights: no active editor
[2026-05-21T17:09:04.462Z] applyHighlights: no active editor
[2026-05-21T17:09:04.974Z] applyHighlights: no active editor
[2026-05-21T17:09:05.490Z] applyHighlights: no active editor
[2026-05-21T17:09:05.991Z] applyHighlights: no active editor
[2026-05-21T17:09:06.503Z] applyHighlights: no active editor
[2026-05-21T17:09:07.018Z] applyHighlights: no active editor
[2026-05-21T17:09:07.536Z] applyHighlights: no active editor
[2026-05-21T17:09:08.041Z] applyHighlights: no active editor
[2026-05-21T17:09:08.547Z] applyHighlights: no active editor
[2026-05-21T17:09:09.050Z] applyHighlights: no active editor
[2026-05-21T17:09:09.552Z] applyHighlights: no active editor
[2026-05-21T17:09:10.063Z] applyHighlights: no active editor
[2026-05-21T17:09:10.578Z] applyHighlights: no active editor
[2026-05-21T17:09:11.091Z] applyHighlights: no active editor
[2026-05-21T17:09:11.599Z] applyHighlights: no active editor
[2026-05-21T17:09:12.111Z] applyHighlights: no active editor
[2026-05-21T17:09:12.626Z] applyHighlights: no active editor
[2026-05-21T17:09:13.139Z] applyHighlights: no active editor
[2026-05-21T17:09:13.655Z] applyHighlights: no active editor
[2026-05-21T17:09:14.171Z] applyHighlights: no active editor
[2026-05-21T17:09:14.671Z] applyHighlights: no active editor
[2026-05-21T17:09:15.185Z] applyHighlights: no active editor
[2026-05-21T17:09:15.685Z] applyHighlights: no active editor
[2026-05-21T17:09:16.200Z] applyHighlights: no active editor
[2026-05-21T17:09:16.697Z] applyHighlights: no active editor
[2026-05-21T17:09:17.207Z] applyHighlights: no active editor
[2026-05-21T17:09:17.722Z] applyHighlights: no active editor
[2026-05-21T17:09:18.221Z] applyHighlights: no active editor
[2026-05-21T17:09:18.737Z] applyHighlights: no active editor
[2026-05-21T17:09:19.250Z] applyHighlights: no active editor
[2026-05-21T17:09:19.759Z] applyHighlights: no active editor
[2026-05-21T17:09:20.285Z] applyHighlights: no active editor
[2026-05-21T17:09:20.798Z] applyHighlights: no active editor
[2026-05-21T17:09:21.302Z] applyHighlights: no active editor
[2026-05-21T17:09:21.810Z] applyHighlights: no active editor
[2026-05-21T17:09:22.320Z] applyHighlights: no active editor
[2026-05-21T17:09:22.832Z] applyHighlights: no active editor
[2026-05-21T17:09:23.346Z] applyHighlights: no active editor
[2026-05-21T17:09:23.846Z] applyHighlights: no active editor
[2026-05-21T17:09:24.359Z] applyHighlights: no active editor
[2026-05-21T17:09:24.861Z] applyHighlights: no active editor
[2026-05-21T17:09:25.372Z] applyHighlights: no active editor
[2026-05-21T17:09:25.873Z] applyHighlights: no active editor
[2026-05-21T17:09:26.387Z] applyHighlights: no active editor
[2026-05-21T17:09:26.900Z] applyHighlights: no active editor
[2026-05-21T17:09:27.404Z] applyHighlights: no active editor
[2026-05-21T17:09:27.914Z] applyHighlights: no active editor
[2026-05-21T17:09:28.417Z] applyHighlights: no active editor
[2026-05-21T17:09:28.929Z] applyHighlights: no active editor
[2026-05-21T17:09:29.440Z] applyHighlights: no active editor
[2026-05-21T17:09:29.954Z] applyHighlights: no active editor
[2026-05-21T17:09:30.466Z] applyHighlights: no active editor
[2026-05-21T17:09:30.971Z] applyHighlights: no active editor
[2026-05-21T17:09:31.480Z] applyHighlights: no active editor
[2026-05-21T17:09:31.996Z] applyHighlights: no active editor
[2026-05-21T17:09:32.503Z] applyHighlights: no active editor
[2026-05-21T17:09:33.017Z] applyHighlights: no active editor
[2026-05-21T17:09:33.516Z] applyHighlights: no active editor
[2026-05-21T17:09:34.024Z] applyHighlights: no active editor
[2026-05-21T17:09:34.538Z] applyHighlights: no active editor
[2026-05-21T17:09:35.040Z] applyHighlights: no active editor
[2026-05-21T17:09:35.545Z] applyHighlights: no active editor
[2026-05-21T17:09:36.056Z] applyHighlights: no active editor
[2026-05-21T17:09:36.556Z] applyHighlights: no active editor
[2026-05-21T17:09:37.057Z] applyHighlights: no active editor
[2026-05-21T17:09:37.557Z] applyHighlights: no active editor
[2026-05-21T17:09:38.057Z] applyHighlights: no active editor
[2026-05-21T17:09:38.572Z] applyHighlights: no active editor
[2026-05-21T17:09:39.087Z] applyHighlights: no active editor
[2026-05-21T17:09:39.588Z] applyHighlights: no active editor
[2026-05-21T17:09:40.102Z] applyHighlights: no active editor
[2026-05-21T17:09:40.601Z] applyHighlights: no active editor
[2026-05-21T17:09:41.116Z] applyHighlights: no active editor
[2026-05-21T17:09:41.630Z] applyHighlights: no active editor
[2026-05-21T17:09:42.145Z] applyHighlights: no active editor
[2026-05-21T17:09:42.659Z] applyHighlights: no active editor
[2026-05-21T17:09:43.173Z] applyHighlights: no active editor
[2026-05-21T17:09:43.685Z] applyHighlights: no active editor
[2026-05-21T17:09:44.200Z] applyHighlights: no active editor
[2026-05-21T17:09:44.711Z] applyHighlights: no active editor
[2026-05-21T17:09:45.222Z] applyHighlights: no active editor
[2026-05-21T17:09:45.737Z] applyHighlights: no active editor
[2026-05-21T17:09:46.249Z] applyHighlights: no active editor
[2026-05-21T17:09:46.762Z] applyHighlights: no active editor
[2026-05-21T17:09:47.264Z] applyHighlights: no active editor
[2026-05-21T17:09:47.764Z] applyHighlights: no active editor
[2026-05-21T17:09:48.271Z] applyHighlights: no active editor
[2026-05-21T17:09:48.789Z] applyHighlights: no active editor
[2026-05-21T17:09:49.299Z] applyHighlights: no active editor
[2026-05-21T17:09:49.810Z] applyHighlights: no active editor
[2026-05-21T17:09:50.322Z] applyHighlights: no active editor
[2026-05-21T17:09:50.837Z] applyHighlights: no active editor
[2026-05-21T17:09:51.342Z] applyHighlights: no active editor
[2026-05-21T17:09:51.855Z] applyHighlights: no active editor
[2026-05-21T17:09:52.366Z] applyHighlights: no active editor
[2026-05-21T17:09:52.870Z] applyHighlights: no active editor
[2026-05-21T17:09:53.383Z] applyHighlights: no active editor
[2026-05-21T17:09:53.886Z] applyHighlights: no active editor
[2026-05-21T17:09:54.399Z] applyHighlights: no active editor
[2026-05-21T17:09:54.909Z] applyHighlights: no active editor
[2026-05-21T17:09:55.409Z] applyHighlights: no active editor
[2026-05-21T17:09:55.920Z] applyHighlights: no active editor
[2026-05-21T17:09:56.422Z] applyHighlights: no active editor
[2026-05-21T17:09:56.920Z] applyHighlights: no active editor
[2026-05-21T17:09:57.432Z] applyHighlights: no active editor
[2026-05-21T17:09:57.942Z] applyHighlights: no active editor
[2026-05-21T17:09:58.456Z] applyHighlights: no active editor
[2026-05-21T17:09:58.959Z] applyHighlights: no active editor
[2026-05-21T17:09:59.472Z] applyHighlights: no active editor
[2026-05-21T17:09:59.976Z] applyHighlights: no active editor
[2026-05-21T17:10:00.488Z] applyHighlights: no active editor
[2026-05-21T17:10:01.003Z] applyHighlights: no active editor
[2026-05-21T17:10:01.505Z] applyHighlights: no active editor
[2026-05-21T17:10:02.018Z] applyHighlights: no active editor
[2026-05-21T17:10:02.519Z] applyHighlights: no active editor
[2026-05-21T17:10:03.029Z] applyHighlights: no active editor
[2026-05-21T17:10:03.530Z] applyHighlights: no active editor
[2026-05-21T17:10:04.043Z] applyHighlights: no active editor
[2026-05-21T17:10:04.554Z] applyHighlights: no active editor
[2026-05-21T17:10:05.068Z] applyHighlights: no active editor
[2026-05-21T17:10:05.582Z] applyHighlights: no active editor
[2026-05-21T17:10:06.095Z] applyHighlights: no active editor
[2026-05-21T17:10:06.607Z] applyHighlights: no active editor
[2026-05-21T17:10:07.106Z] applyHighlights: no active editor
[2026-05-21T17:10:07.621Z] applyHighlights: no active editor
[2026-05-21T17:10:08.122Z] applyHighlights: no active editor
[2026-05-21T17:10:08.635Z] applyHighlights: no active editor
[2026-05-21T17:10:09.148Z] applyHighlights: no active editor
[2026-05-21T17:10:09.661Z] applyHighlights: no active editor
[2026-05-21T17:10:10.174Z] applyHighlights: no active editor
[2026-05-21T17:10:10.686Z] applyHighlights: no active editor
[2026-05-21T17:10:11.198Z] applyHighlights: no active editor
[2026-05-21T17:10:11.704Z] applyHighlights: no active editor
[2026-05-21T17:10:12.209Z] applyHighlights: no active editor
[2026-05-21T17:10:12.710Z] applyHighlights: no active editor
[2026-05-21T17:10:13.221Z] applyHighlights: no active editor
[2026-05-21T17:10:13.737Z] applyHighlights: no active editor
[2026-05-21T17:10:14.251Z] applyHighlights: no active editor
[2026-05-21T17:10:14.766Z] applyHighlights: no active editor
[2026-05-21T17:10:15.266Z] applyHighlights: no active editor
[2026-05-21T17:10:15.778Z] applyHighlights: no active editor
[2026-05-21T17:10:16.293Z] applyHighlights: no active editor
[2026-05-21T17:10:16.807Z] applyHighlights: no active editor
[2026-05-21T17:10:17.311Z] applyHighlights: no active editor
[2026-05-21T17:10:17.823Z] applyHighlights: no active editor
[2026-05-21T17:10:18.336Z] applyHighlights: no active editor
[2026-05-21T17:10:18.850Z] applyHighlights: no active editor
[2026-05-21T17:10:19.353Z] applyHighlights: no active editor
[2026-05-21T17:10:19.863Z] applyHighlights: no active editor
[2026-05-21T17:10:20.374Z] applyHighlights: no active editor
[2026-05-21T17:10:20.888Z] applyHighlights: no active editor
[2026-05-21T17:10:21.387Z] applyHighlights: no active editor
[2026-05-21T17:10:21.887Z] applyHighlights: no active editor
[2026-05-21T17:10:22.399Z] applyHighlights: no active editor
[2026-05-21T17:10:22.915Z] applyHighlights: no active editor
[2026-05-21T17:10:23.429Z] applyHighlights: no active editor
[2026-05-21T17:10:23.941Z] applyHighlights: no active editor
[2026-05-21T17:10:24.455Z] applyHighlights: no active editor
[2026-05-21T17:10:24.969Z] applyHighlights: no active editor
[2026-05-21T17:10:25.482Z] applyHighlights: no active editor
[2026-05-21T17:10:25.995Z] applyHighlights: no active editor
[2026-05-21T17:10:26.510Z] applyHighlights: no active editor
[2026-05-21T17:10:27.021Z] applyHighlights: no active editor
[2026-05-21T17:10:27.531Z] applyHighlights: no active editor
[2026-05-21T17:10:28.049Z] applyHighlights: no active editor
[2026-05-21T17:10:28.563Z] applyHighlights: no active editor
[2026-05-21T17:10:29.080Z] applyHighlights: no active editor
[2026-05-21T17:10:29.592Z] applyHighlights: no active editor
[2026-05-21T17:10:30.104Z] applyHighlights: no active editor
[2026-05-21T17:10:30.607Z] applyHighlights: no active editor
[2026-05-21T17:10:31.124Z] applyHighlights: no active editor
[2026-05-21T17:10:31.635Z] applyHighlights: no active editor
[2026-05-21T17:10:32.148Z] applyHighlights: no active editor
[2026-05-21T17:10:32.652Z] applyHighlights: no active editor
[2026-05-21T17:10:33.158Z] applyHighlights: no active editor
[2026-05-21T17:10:33.659Z] applyHighlights: no active editor
[2026-05-21T17:10:34.174Z] applyHighlights: no active editor
[2026-05-21T17:10:34.688Z] applyHighlights: no active editor
[2026-05-21T17:10:35.201Z] applyHighlights: no active editor
[2026-05-21T17:10:35.717Z] applyHighlights: no active editor
[2026-05-21T17:10:36.225Z] applyHighlights: no active editor
[2026-05-21T17:10:36.987Z] applyHighlights: no active editor
[2026-05-21T17:10:37.362Z] applyHighlights: no active editor
[2026-05-21T17:10:37.865Z] applyHighlights: no active editor
[2026-05-21T17:10:38.367Z] applyHighlights: no active editor
[2026-05-21T17:10:38.867Z] applyHighlights: no active editor
[2026-05-21T17:10:39.371Z] applyHighlights: no active editor
[2026-05-21T17:10:39.872Z] applyHighlights: no active editor
[2026-05-21T17:10:40.374Z] applyHighlights: no active editor
[2026-05-21T17:10:40.873Z] applyHighlights: no active editor
[2026-05-21T17:10:41.388Z] applyHighlights: no active editor
[2026-05-21T17:10:41.897Z] applyHighlights: no active editor
[2026-05-21T17:10:42.400Z] applyHighlights: no active editor
[2026-05-21T17:10:42.911Z] applyHighlights: no active editor
[2026-05-21T17:10:43.426Z] applyHighlights: no active editor
[2026-05-21T17:10:43.940Z] applyHighlights: no active editor
[2026-05-21T17:10:44.455Z] applyHighlights: no active editor
[2026-05-21T17:10:44.959Z] applyHighlights: no active editor
[2026-05-21T17:10:45.459Z] applyHighlights: no active editor
[2026-05-21T17:10:45.976Z] applyHighlights: no active editor
[2026-05-21T17:10:46.479Z] applyHighlights: no active editor
[2026-05-21T17:10:46.981Z] applyHighlights: no active editor
[2026-05-21T17:10:47.489Z] applyHighlights: no active editor
[2026-05-21T17:10:47.990Z] applyHighlights: no active editor
[2026-05-21T17:10:48.507Z] applyHighlights: no active editor
[2026-05-21T17:10:49.004Z] applyHighlights: no active editor
[2026-05-21T17:10:49.519Z] applyHighlights: no active editor
[2026-05-21T17:10:50.032Z] applyHighlights: no active editor
[2026-05-21T17:10:50.536Z] applyHighlights: no active editor
[2026-05-21T17:10:51.037Z] applyHighlights: no active editor
[2026-05-21T17:10:51.546Z] applyHighlights: no active editor
[2026-05-21T17:10:52.051Z] applyHighlights: no active editor
[2026-05-21T17:10:52.561Z] applyHighlights: no active editor
[2026-05-21T17:10:53.075Z] applyHighlights: no active editor
[2026-05-21T17:10:53.574Z] applyHighlights: no active editor
[2026-05-21T17:10:54.089Z] applyHighlights: no active editor
[2026-05-21T17:10:54.605Z] applyHighlights: no active editor
[2026-05-21T17:10:55.120Z] applyHighlights: no active editor
[2026-05-21T17:10:55.621Z] applyHighlights: no active editor
[2026-05-21T17:10:56.132Z] applyHighlights: no active editor
[2026-05-21T17:10:56.635Z] applyHighlights: no active editor
[2026-05-21T17:10:57.150Z] applyHighlights: no active editor
[2026-05-21T17:10:57.655Z] applyHighlights: no active editor
[2026-05-21T17:10:58.157Z] applyHighlights: no active editor
[2026-05-21T17:10:58.670Z] applyHighlights: no active editor
[2026-05-21T17:10:59.173Z] applyHighlights: no active editor
[2026-05-21T17:10:59.674Z] applyHighlights: no active editor
[2026-05-21T17:11:00.172Z] applyHighlights: no active editor
[2026-05-21T17:11:00.674Z] applyHighlights: no active editor
[2026-05-21T17:11:01.188Z] applyHighlights: no active editor
[2026-05-21T17:11:01.701Z] applyHighlights: no active editor
[2026-05-21T17:11:02.201Z] applyHighlights: no active editor
[2026-05-21T17:11:02.703Z] applyHighlights: no active editor
[2026-05-21T17:11:03.215Z] applyHighlights: no active editor
[2026-05-21T17:11:03.721Z] applyHighlights: no active editor
[2026-05-21T17:11:04.218Z] applyHighlights: no active editor
[2026-05-21T17:11:04.722Z] applyHighlights: no active editor
[2026-05-21T17:11:05.237Z] applyHighlights: no active editor
[2026-05-21T17:11:05.753Z] applyHighlights: no active editor
[2026-05-21T17:11:06.252Z] applyHighlights: no active editor
[2026-05-21T17:11:06.755Z] applyHighlights: no active editor
[2026-05-21T17:11:07.257Z] applyHighlights: no active editor
[2026-05-21T17:11:07.769Z] applyHighlights: no active editor
[2026-05-21T17:11:08.270Z] applyHighlights: no active editor
[2026-05-21T17:11:08.777Z] applyHighlights: no active editor
[2026-05-21T17:11:09.276Z] applyHighlights: no active editor
[2026-05-21T17:11:09.793Z] applyHighlights: no active editor
[2026-05-21T17:11:10.307Z] applyHighlights: no active editor
[2026-05-21T17:11:10.822Z] applyHighlights: no active editor
[2026-05-21T17:11:11.338Z] applyHighlights: no active editor
[2026-05-21T17:11:11.838Z] applyHighlights: no active editor
[2026-05-21T17:11:12.338Z] applyHighlights: no active editor
[2026-05-21T17:11:12.840Z] applyHighlights: no active editor
[2026-05-21T17:11:13.354Z] applyHighlights: no active editor
[2026-05-21T17:11:13.871Z] applyHighlights: no active editor
[2026-05-21T17:11:14.381Z] applyHighlights: no active editor
[2026-05-21T17:11:14.894Z] applyHighlights: no active editor
[2026-05-21T17:11:15.394Z] applyHighlights: no active editor
[2026-05-21T17:11:15.894Z] applyHighlights: no active editor
[2026-05-21T17:11:16.410Z] applyHighlights: no active editor
[2026-05-21T17:11:16.918Z] applyHighlights: no active editor
[2026-05-21T17:11:17.422Z] applyHighlights: no active editor
[2026-05-21T17:11:17.936Z] applyHighlights: no active editor
[2026-05-21T17:11:18.448Z] applyHighlights: no active editor
[2026-05-21T17:11:18.952Z] applyHighlights: no active editor
[2026-05-21T17:11:19.454Z] applyHighlights: no active editor
[2026-05-21T17:11:19.972Z] applyHighlights: no active editor
[2026-05-21T17:11:20.503Z] applyHighlights: no active editor
[2026-05-21T17:11:20.986Z] applyHighlights: no active editor
[2026-05-21T17:11:21.487Z] applyHighlights: no active editor
[2026-05-21T17:11:21.986Z] applyHighlights: no active editor
[2026-05-21T17:11:22.493Z] applyHighlights: no active editor
[2026-05-21T17:11:22.991Z] applyHighlights: no active editor
[2026-05-21T17:11:23.507Z] applyHighlights: no active editor
[2026-05-21T17:11:24.019Z] applyHighlights: no active editor
[2026-05-21T17:11:24.540Z] applyHighlights: no active editor
[2026-05-21T17:11:25.054Z] applyHighlights: no active editor
[2026-05-21T17:11:25.554Z] applyHighlights: no active editor
[2026-05-21T17:11:26.054Z] applyHighlights: no active editor
[2026-05-21T17:11:26.553Z] applyHighlights: no active editor
[2026-05-21T17:11:27.061Z] applyHighlights: no active editor
[2026-05-21T17:11:27.559Z] applyHighlights: no active editor
[2026-05-21T17:11:28.068Z] applyHighlights: no active editor
[2026-05-21T17:11:28.568Z] applyHighlights: no active editor
[2026-05-21T17:11:29.087Z] applyHighlights: no active editor
[2026-05-21T17:11:29.588Z] applyHighlights: no active editor
[2026-05-21T17:11:30.093Z] applyHighlights: no active editor
[2026-05-21T17:11:30.597Z] applyHighlights: no active editor
[2026-05-21T17:11:31.098Z] applyHighlights: no active editor
[2026-05-21T17:11:31.617Z] applyHighlights: no active editor
[2026-05-21T17:11:32.123Z] applyHighlights: no active editor
[2026-05-21T17:11:32.628Z] applyHighlights: no active editor
[2026-05-21T17:11:33.136Z] applyHighlights: no active editor
[2026-05-21T17:11:33.634Z] applyHighlights: no active editor
[2026-05-21T17:11:34.132Z] applyHighlights: no active editor
[2026-05-21T17:11:34.638Z] applyHighlights: no active editor
[2026-05-21T17:11:35.151Z] applyHighlights: no active editor
[2026-05-21T17:11:35.654Z] applyHighlights: no active editor
[2026-05-21T17:11:36.157Z] applyHighlights: no active editor
[2026-05-21T17:11:36.670Z] applyHighlights: no active editor
[2026-05-21T17:11:37.186Z] applyHighlights: no active editor
[2026-05-21T17:11:37.701Z] applyHighlights: no active editor
[2026-05-21T17:11:38.215Z] applyHighlights: no active editor
[2026-05-21T17:11:38.717Z] applyHighlights: no active editor
[2026-05-21T17:11:39.228Z] applyHighlights: no active editor
[2026-05-21T17:11:39.734Z] applyHighlights: no active editor
[2026-05-21T17:11:40.236Z] applyHighlights: no active editor
[2026-05-21T17:11:40.737Z] applyHighlights: no active editor
[2026-05-21T17:11:41.239Z] applyHighlights: no active editor
[2026-05-21T17:11:41.752Z] applyHighlights: no active editor
[2026-05-21T17:11:42.267Z] applyHighlights: no active editor
[2026-05-21T17:11:42.769Z] applyHighlights: no active editor
[2026-05-21T17:11:43.269Z] applyHighlights: no active editor
